Image,DNA_Final1,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,Image,DNA_Final1,DNA_Final1,DNA_Final1,DNA_Final1,DNA_Final1,DNA_Object_Measure,DNA_Object_Measure,DNA_Object_Measure,Cyto_Object_Image,Cyto_Object_Measure,Cyto_Object_Measure,Cyto_Object_Measure
ImageNumber,ObjectNumber,Metadata_Channel,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_Site,Metadata_Well,Metadata_Well,FileName_DNA,FileName_DsRed,FileName_GFP,FileName_Mask_DAPI,FileName_Mask_DsRed,FileName_Mask_GFP,PathName_DNA,PathName_DsRed,PathName_GFP,PathName_Mask_DAPI,PathName_Mask_DsRed,PathName_Mask_GFP,AreaShape_Area,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_Orientation,AreaShape_Solidity,Intensity_MeanIntensity_CorrDAPI,Intensity_MeanIntensity_CorrGFP,Intensity_MeanIntensity_CorrRFP,AreaShape_Area,Intensity_MeanIntensity_CorrDAPI,Intensity_MeanIntensity_CorrGFP,Intensity_MeanIntensity_CorrRFP
270,6,nan,nan,0,0,26,A08,A08,040623_1_A08_s26_w3.TIF,040623_1_A08_s26_w1.TIF,040623_1_A08_s26_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,3244,3381,0.7551330988649589,-62.4452630959638,0.9594794439514936,0.018977028807338047,0.06879673252115026,0.011485572832796664,5563,0.0043641319206198905,0.0010035648618238237,0.015227814971282238
270,7,nan,nan,0,0,26,A08,A08,040623_1_A08_s26_w3.TIF,040623_1_A08_s26_w1.TIF,040623_1_A08_s26_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,5120,5448,0.7991547093337582,-55.4355185164075,0.9397944199706314,0.01569388407189264,0.03139907622585514,0.01424565894572478,12008,0.0037252687313863563,0.0012552194067486323,0.016825197202513634
270,8,nan,nan,0,0,26,A08,A08,040623_1_A08_s26_w3.TIF,040623_1_A08_s26_w1.TIF,040623_1_A08_s26_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,5872,6069,0.7911157994740468,-65.74434125678314,0.9675399571593343,0.018911337993897773,0.06603023433417128,0.01034622117488024,5123,0.0066201154831378424,0.0007295351058960957,0.013320253128813563
271,1,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,5176,5341,0.4366000894797611,62.17601007056951,0.9691069088185733,0.014255816409943741,0.04644266322998764,0.01016383727110702,21087,0.0017163430806556499,0.000597734696029888,0.01588202365113943
271,2,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4024,4216,0.8417081165566731,52.569521703518895,0.9544592030360531,0.012726244464547152,0.05733038878864529,0.009657836074769416,12412,0.002076612826402107,0.0012483074231398193,0.013270066765183762
271,3,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,3660,3871,0.8392021922028945,42.40107497156715,0.9454921208989925,0.013494291039147503,0.04860131366460013,0.009825946633670245,13364,0.00252115134540134,0.0005454955994528006,0.012418956859172993
271,4,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,3972,4178,0.7423745749146831,64.44204207011687,0.9506941120153183,0.016315324769803245,0.08914182556949499,0.011924052005633711,19721,0.0021065791515535175,0.0020352879910288738,0.0206390241379616
271,5,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4256,4518,0.5189941753881568,-27.816766376153424,0.9420097388224878,0.012125320320988035,0.010239529285833916,0.008389410233594009,7746,0.002110376785153683,0.00042944573317520954,0.015821647773894217
271,6,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,5048,5337,0.9431757886661567,26.09870362294767,0.9458497283117856,0.014595361478146811,0.015950149491373498,0.008965813944012887,6065,0.005748555007579362,0.0006286149910726251,0.01707414901863576
271,7,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,3972,4223,0.8604699454382169,-4.5928872173173625,0.9405635803930855,0.013359156824812193,0.009303953442291086,0.007689420739353335,13908,0.0016603239623671415,0.0004345427282747373,0.013601786160225194
271,8,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4148,4293,0.7092748108386722,59.47589239613555,0.9662240857209411,0.01772593384416171,0.08877876442534084,0.009119150905756851,9373,0.0026749210225951213,0.0014826197004019883,0.0189361357741079
271,9,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,3116,3231,0.7784082232680178,-0.6556768852962246,0.9644073042401733,0.02857048705038501,0.11521280301536994,0.011834658544162303,1641,0.005204398600771928,0.0012970601801408192,0.016737934059183845
271,10,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4380,4786,0.7607932831964748,61.48983432314149,0.9151692436272462,0.022098764330371612,0.1095409518703084,0.012140402240257097,12034,0.004697335129305455,0.0018737019954441494,0.034981803255473856
271,11,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,6076,6881,0.5009981463689379,42.97572086331508,0.8830111902339777,0.025917299210286487,0.12573567621777015,0.014009368878213786,15135,0.00619127637731405,0.007496159432867959,0.019669504667526913
271,12,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,5216,5405,0.7498743171792952,7.6452284657489695,0.9650323774283072,0.016505733238333424,0.008892245088597959,0.012305666591423917,17958,0.0039042885744305506,0.0005935536783084284,0.016897478983710787
271,13,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,2848,2997,0.8365793475380732,-8.270825895117355,0.9502836169502836,0.012273125224785523,0.06032032868354255,0.016067205692943756,19181,0.0020442279173964848,0.002863141011240592,0.013579935723967278
271,14,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,6072,6322,0.5623553951701524,13.277225174582687,0.9604555520404935,0.014326488438717526,0.05881804294389723,0.009117959184300578,14542,0.004329105487954297,0.0004948853460755603,0.015201967756598964
271,15,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,5452,5636,0.5546471331962471,44.021087888277215,0.9673527324343506,0.013822357565138556,0.08445089678553407,0.01225055992482401,11410,0.004343190220618638,0.0004959211729521167,0.016292202846346044
271,16,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,9180,9653,0.8613810193789849,-19.161414499925794,0.9509996892157878,0.02182963687789204,0.10293202713415964,0.016530621727376793,15407,0.0047642509695994375,0.0004594005023646824,0.018838277633770165
271,17,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4,4,0.0,45.0,1.0,0.010849163867533207,0.041916534304618835,0.015274280682206154,169,0.0030667925192891846,0.0012709230112914855,0.015463619173322556
271,18,nan,nan,0,0,27,A08,A08,040623_1_A08_s27_w3.TIF,040623_1_A08_s27_w1.TIF,040623_1_A08_s27_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,1844,2042,0.851945486889634,5.478516278289488,0.9030362389813908,0.016281579131237824,0.08182597251408882,0.015217705893795421,7574,0.006626788448922106,0.015246887378191225,0.016474819846381286
272,1,nan,nan,0,0,28,A08,A08,040623_1_A08_s28_w3.TIF,040623_1_A08_s28_w1.TIF,040623_1_A08_s28_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,2540,2613,0.5983190551377736,88.43238582222274,0.9720627631075393,0.01304256527143861,0.11375966057421699,0.01013611540739094,4861,0.0024725173679032947,0.0010668576440070144,0.018492660628699135
272,2,nan,nan,0,0,28,A08,A08,040623_1_A08_s28_w3.TIF,040623_1_A08_s28_w1.TIF,040623_1_A08_s28_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,684,711,0.8143937057117525,-89.70257649372796,0.9620253164556962,0.017522657594006313,0.1226616548864465,0.008745909090104855,8015,0.002255344166263836,0.0011242225823705164,0.012429858456612585
272,3,nan,nan,0,0,28,A08,A08,040623_1_A08_s28_w3.TIF,040623_1_A08_s28_w1.TIF,040623_1_A08_s28_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4256,4409,0.639561180108083,-51.01141651311884,0.9652982535722386,0.017340225132305022,0.06121282899970395,0.013032788362943137,17216,0.002556731899411913,0.0013252865394572085,0.01629557066062309
272,4,nan,nan,0,0,28,A08,A08,040623_1_A08_s28_w3.TIF,040623_1_A08_s28_w1.TIF,040623_1_A08_s28_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,4540,4756,0.7864517263444996,85.05675800632172,0.9545836837678722,0.014394844336441266,0.10419380042447135,0.00935224457871448,13157,0.0020607374143945764,0.0038541931163492828,0.015709538191717682
272,5,nan,nan,0,0,28,A08,A08,040623_1_A08_s28_w3.TIF,040623_1_A08_s28_w1.TIF,040623_1_A08_s28_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,3760,3923,0.7970948086041207,83.37844549133325,0.9584501656895233,0.0225666737714477,0.07187510868229094,0.011421321590095148,10525,0.005105336498336544,0.0010496176405976317,0.01660708208139111
272,6,nan,nan,0,0,28,A08,A08,040623_1_A08_s28_w3.TIF,040623_1_A08_s28_w1.TIF,040623_1_A08_s28_w2.TIF,032323_MASK__A01_s1_w3.TIF,032323_MASK__A01_s1_w1.TIF,032323_MASK__A01_s1_w2.TIF,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/040627_219_RowA,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,/Volumes/hatch_e/hatchlab/Leica_SD/Amanda/032323_219_HatchScreen2_35nM48h,5572,5896,0.8420106870860516,55.44381407588289,0.9450474898236092,0.021775948641425947,0.09238479303313875,0.013012683071411967,8351,0.003920581462459095,0.0005283283374463083,0.011797345926694701
